fileName,Label,S1@(ms),S2@(ms),systole,diastole,S1(ABV),syst_mur(0/1),smur_begin,syst_dur,syst_amp,syst_freq,S2(ABV),diast_mur(0/1),dmur_begin,diast_dur,diast_amp,diast_freq,syst_s1_amp_ratio,diast_s1_amp_ratio,syst_mur(0/1).v2,diast_mur(0/1).v2,sum_diff_syst,sum_diff_diast,Npeaks systole,Npeaks diastole,var_pks_systole,var_pks_diastole,L_pks_syst,M_pks_syst,H_pks_syst,L_pks_diast,M_pks_diast,H_pks_diast
holoSyst&S3_s09.wav,4,210,490,280,470,0.13297001,1,270,180,0.029030424,353.9966653,0.536601365,1,580,80,0.1170849,76.54028582,0.218323092,0.880536148,1,1,11.99645996,5.474060059,73,1267,4.94903E-07,1.31107E-06,5,10,58,1257,6,4
holoSyst&S3_s10.wav,4,150,430,280,470,0.143330029,1,210,180,0.02931049,369.5154163,0.516230377,1,520,90,0.113312442,68.06673132,0.204496502,0.790570145,1,1,12.87576294,5.474609375,76,1228,3.50625E-07,1.40373E-06,8,12,56,1216,6,6
holoSyst&S3_s11.wav,4,180,460,280,470,0.146970625,1,240,180,0.028674553,370.0786258,0.488696625,1,550,80,0.117912872,77.84987925,0.195103977,0.802288699,1,1,12.54501343,5.396759033,76,1341,4.35172E-07,1.16312E-06,5,12,59,1327,8,6
holoSyst&S3_s12.wav,4,200,490,290,460,0.133853844,1,260,180,0.02728273,358.7675063,0.451402113,1,570,90,0.111727759,71.41275327,0.203824776,0.834699664,1,1,11.62963867,5.316650391,73,1333,4.50342E-07,1.10547E-06,8,7,58,1323,5,5
holoSyst&S3_s13.wav,4,160,450,290,460,0.122395002,1,220,190,0.028574556,364.9028275,0.49414552,1,530,80,0.115591697,80.96811978,0.233461787,0.944415169,1,1,12.90847778,5.345123291,77,1300,3.65665E-07,1.18812E-06,4,14,59,1291,4,5
holoSyst&S3_s14.wav,4,160,460,300,450,0.124622682,1,220,20,0.027623796,413.8496323,0.524595065,1,550,80,0.121377131,63.30356474,0.221659453,0.973956977,1,1,13.83148193,5.27923584,82,1299,4.58915E-07,1.23966E-06,6,18,58,1288,4,7
holoSyst&S3_s15.wav,4,150,450,300,450,0.131674395,1,210,200,0.030611047,351.7046792,0.52148715,1,540,70,0.129076164,82.05136497,0.232475323,0.980267758,1,1,14.32662964,5.369384766,80,1285,2.94319E-07,1.33427E-06,8,11,61,1273,5,7
holoSyst&S3_s16.wav,4,150,450,300,450,0.136408163,1,210,200,0.029582837,368.2219987,0.481425629,1,540,80,0.12150614,70.52888055,0.216869992,0.89075417,1,1,14.24905396,5.40411377,88,1300,5.16545E-07,1.35492E-06,12,14,62,1288,7,5
holoSyst&S3_s17.wav,4,170,470,300,470,0.126091923,1,230,200,0.03048084,362.7637127,0.436065826,1,560,80,0.120420204,78.0536424,0.241735069,0.955019179,1,1,14.35055542,5.475982666,80,1271,4.13301E-07,1.45488E-06,5,9,66,1257,9,5
holoSyst&S3_s18.wav,4,240,540,300,450,0.129777647,1,300,190,0.027523249,367.212572,0.490846089,1,620,80,0.119435518,72.78944157,0.212080043,0.920308855,1,1,12.61529541,5.317016602,88,1323,8.54804E-07,1.11813E-06,8,18,62,1307,9,7
holoSyst&S3_s19.wav,4,150,450,300,450,0.143346787,1,210,200,0.026643532,343.6979092,0.495256373,1,530,90,0.112505352,69.79875214,0.185867658,0.78484739,1,1,11.809021,5.344116211,76,1265,6.84168E-07,1.31778E-06,2,16,58,1256,4,5
holoSyst&S3_s20.wav,4,160,460,300,450,0.148783467,1,220,200,0.027041764,364.7885419,0.456254902,1,540,80,0.11675186,77.24290241,0.181752482,0.784709905,1,1,12.91064453,5.356567383,82,1243,6.28428E-07,1.39395E-06,11,10,61,1234,5,4
holoSyst&S3_s21.wav,4,150,450,300,450,0.142859757,1,210,200,0.029649006,346.868023,0.408064336,1,530,90,0.111782688,70.33496344,0.207539245,0.782464496,1,1,13.47418213,5.305633545,83,1241,6.56232E-07,1.4008E-06,11,12,60,1233,3,5
holoSyst&S3_s22.wav,4,150,430,280,470,0.138608141,1,210,190,0.026821215,364.9314114,0.452307145,1,520,80,0.115426183,81.59426783,0.193503891,0.832751831,1,1,12.2310791,5.360687256,83,1386,4.41458E-07,1.04296E-06,10,15,58,1377,5,4
holoSyst&S3_s23.wav,4,150,430,280,470,0.14906281,1,200,200,0.026547186,367.5241059,0.462610645,1,530,80,0.122734308,68.91142286,0.178093961,0.823373099,1,1,12.7428894,5.38671875,84,1272,3.65254E-07,1.29151E-06,11,13,60,1260,7,5
holoSyst&S3_s24.wav,4,180,470,290,460,0.150991574,1,240,190,0.027532994,360.909569,0.416019794,1,560,80,0.116460265,73.29174432,0.182347881,0.771303075,1,1,12.26672363,5.237945557,77,1377,3.87742E-07,1.21703E-06,5,15,57,1359,13,5
holoSyst&S3_s25.wav,4,140,430,290,460,0.140192003,1,190,170,0.030762143,362.1663839,0.4687535,1,520,80,0.119756302,70.8942836,0.21942866,0.854230627,1,1,13.84176636,5.243011475,84,1290,3.30575E-07,1.24062E-06,9,17,58,1281,4,5
holoSyst&S3_s26.wav,4,180,460,280,470,0.125887003,1,240,180,0.029452642,368.3348753,0.527347104,1,550,90,0.110713366,68.00207894,0.233960943,0.879466211,1,1,12.94467163,5.425994873,75,1312,4.35118E-07,9.58536E-07,6,12,57,1303,5,4
holoSyst&S3_s27.wav,4,130,410,280,470,0.130518922,1,190,180,0.03266159,359.1340446,0.516604707,1,500,80,0.117034353,75.2251298,0.250244097,0.896684947,1,1,13.9654541,5.434356689,76,1275,5.8304E-07,1.30741E-06,3,14,59,1267,4,4
holoSyst&S3_s28.wav,4,180,470,290,460,0.124723994,1,240,180,0.027986382,361.3079579,0.438189821,1,550,90,0.112472954,68.89027779,0.22438651,0.901774791,1,1,12.02804565,5.297821045,72,1295,3.42743E-07,1.22901E-06,6,8,58,1279,9,7
holoSyst&S3_s29.wav,4,120,420,300,450,0.126593505,1,180,190,0.026901365,368.5264945,0.50066399,1,500,80,0.11625588,80.18848703,0.212501934,0.918340002,1,1,12.39477539,5.32144165,81,1323,2.88079E-07,1.06959E-06,9,18,54,1309,9,5
midSyst_T11_s01.wav,2,450,700,250,480,0.230472321,1,510,130,0.031018787,151.9983758,0.076697463,1,1130,20,0.03340556,157.5600019,0.134587907,0.144943911,1,1,4.39654541,2.736816406,65,1014,5.73637E-06,3.58725E-07,29,19,17,881,128,5
midSyst_T11_s02.wav,2,270,500,230,460,0.219889655,1,330,110,0.044954411,142.3498987,0.178316976,0,0,0,0,0,0.204440775,0,1,0,4.893798828,1.54776001,64,1000,5.79124E-06,2.35751E-07,29,22,13,951,47,2
midSyst_T11_s03.wav,2,210,450,240,440,0.182404155,1,270,130,0.032895904,128.3641017,0.210218439,0,0,0,0,0,0.180346242,0,1,0,4.190826416,1.457183838,72,1167,5.25706E-06,1.6111E-07,39,9,24,1093,64,10
midSyst_T11_s04.wav,2,180,440,260,470,0.167358963,1,240,120,0.020516938,126.7505065,0.151637266,0,0,0,0,0,0.122592405,0,1,0,2.529907227,1.808837891,100,1325,3.32003E-06,2.14849E-07,46,34,20,1201,123,1
midSyst_T11_s05.wav,2,210,470,260,450,0.198586102,1,270,140,0.037585277,125.3793148,0.223841613,0,0,0,0,0,0.189264388,0,1,0,4.695495605,2.196258545,66,751,7.86571E-06,5.02385E-07,25,24,17,637,114,0
midSyst_T11_s06.wav,2,210,480,270,490,0.220982995,1,270,150,0.028556236,138.937059,0.066101019,1,920,20,0.022635432,137.6081259,0.129223682,0.102430651,1,1,3.910705566,2.510772705,74,1048,5.57467E-06,3.90347E-07,34,25,15,921,122,5
midSyst_T11_s07.wav,2,210,440,230,450,0.18182707,1,270,110,0.037614587,131.8106993,0.119598908,0,0,0,0,0,0.206870116,0,1,0,3.575714111,1.526428223,63,1115,6.11172E-06,1.71838E-07,34,14,15,1023,90,2
midSyst_T11_s08.wav,2,140,370,230,440,0.168638787,1,200,120,0.027370531,135.9322153,0.159994585,0,0,0,0,0,0.1623027,0,1,0,3.230682373,1.657226563,73,944,4.19752E-06,3.10778E-07,32,18,23,853,91,0
midSyst_T11_s09.wav,2,270,520,250,490,0.207681233,1,330,140,0.023727817,123.4875943,0.156561021,0,0,0,0,0,0.114251139,0,1,0,2.977203369,1.809356689,95,1097,3.68119E-06,2.48645E-07,45,38,12,881,215,1
midSyst_T11_s10.wav,2,200,460,260,440,0.216388573,1,260,150,0.039669678,136.2194425,0.226770892,0,0,0,0,0,0.183326123,0,1,0,5.261138916,1.362823486,60,975,7.64671E-06,2.01822E-07,22,15,23,936,39,0
midSyst_T11_s11.wav,2,170,400,230,460,0.265687435,1,230,110,0.046607207,138.7967161,0.157925477,1,820,10,0.023260508,130.2621649,0.175421194,0.087548391,1,0,5.027709961,2.040527344,65,989,6.52668E-06,3.30749E-07,26,27,12,930,56,3
midSyst_T11_s12.wav,2,210,450,240,440,0.124848441,1,270,140,0.031796178,140.0067772,0.216611023,1,850,10,0.01886895,161.9556507,0.25467821,0.15113485,1,1,4.39251709,1.762237549,63,1179,7.05661E-06,2.04914E-07,30,4,29,1124,48,7
midSyst_T11_s13.wav,2,230,480,250,480,0.163166761,1,290,120,0.01949727,137.5817647,0.139333098,0,0,0,0,0,0.119492905,0,1,0,2.427490234,1.753417969,96,1331,3.89239E-06,1.83485E-07,43,31,22,1211,118,2
midSyst_T11_s14.wav,2,200,450,250,460,0.23341831,1,250,140,0.038642708,126.6491661,0.183865483,0,0,0,0,0,0.165551314,0,1,0,4.787780762,2.397918701,63,738,7.6969E-06,5.95534E-07,27,18,18,622,115,1
earlySyst_v2T14_s01.wav,1,400,760,360,690,0.240978326,1,460,160,0.040393029,396.3192377,0.201879272,0,0,0,0,0,0.167621002,0,1,0,20.12597656,1.057312012,122,190,3.95849E-07,4.03797E-06,30,64,28,187,3,0
earlySyst_v2T14_s02.wav,1,330,690,360,660,0.276202901,1,390,140,0.04631807,377.2115138,0.150435588,0,0,0,0,0,0.167695813,0,1,0,20.36239624,1.274810791,115,176,4.11981E-07,2.93047E-06,30,53,32,173,3,0
earlySyst_v2T14_s03.wav,1,340,700,360,660,0.301676907,1,400,150,0.0470636,391.7914263,0.225058933,0,0,0,0,0,0.156006637,0,1,0,22.91366577,1.257385254,118,185,3.1856E-07,2.88278E-06,24,62,32,180,5,0
earlySyst_v2T14_s04.wav,1,380,740,360,650,0.342900255,1,440,170,0.04477808,387.9229436,0.203056437,0,0,0,0,0,0.130586312,0,1,0,23.40597534,1.326446533,112,175,3.11047E-07,3.18006E-06,23,59,30,169,6,0
holoSyst_v2T13_s01.wav,4,240,570,330,560,0.16756446,1,300,210,0.086262076,194.2526399,0.130748664,1,630,20,0.02362199,91.32305191,0.514799356,0.140972555,1,1,21.67993164,0.494506836,50,504,2.94154E-06,7.78268E-07,9,4,37,503,0,1
holoSyst_v2T13_s02.wav,4,280,600,320,590,0.239206526,1,340,200,0.101128471,170.556901,0.429647488,1,630,60,0.036224402,111.4758849,0.422766353,0.151435674,1,1,21.57989502,1.826263428,51,534,3.22558E-06,1.3864E-06,9,9,33,529,0,5
holoSyst_v2T13_s03.wav,4,340,670,330,580,0.201737671,1,400,210,0.10695447,191.7054256,0.170237223,1,730,20,0.028197033,102.4277755,0.530166078,0.139770786,1,1,26.81576538,0.881561279,50,534,3.07233E-06,8.20662E-07,9,4,37,531,2,1
holoSyst_v2T13_s04.wav,4,260,580,320,590,0.243979017,1,320,200,0.106234343,167.8151767,0.445229153,1,650,20,0.037216119,105.1992587,0.435424096,0.152538194,1,1,22.68603516,0.933105469,49,503,3.11927E-06,1.33579E-06,8,9,32,501,0,2
holoSyst_v2T5_01_s01.wav,4,500,860,360,660,0.209408569,1,560,240,0.053384236,385.4073583,0.149004873,0,0,0,0,0,0.254928612,0,1,0,31.27166748,0.573883057,102,490,3.38394E-07,1.26255E-06,11,12,79,489,1,0
holoSyst_v2T5_01_s02.wav,4,340,700,360,650,0.229300334,1,400,240,0.065098865,392.4064149,0.045315145,0,0,0,0,0,0.283902184,0,1,0,38.67495728,0.547973633,108,483,4.02006E-07,1.25538E-06,9,10,89,481,2,0
holoSyst_v2T5_01_s03.wav,4,350,700,350,650,0.227724915,1,410,230,0.048393753,394.83249,0.16722463,0,0,0,0,0,0.2125097,0,1,0,27.38528442,0.650909424,101,464,3.71493E-07,1.53389E-06,9,20,72,461,3,0
holoSyst_v2T5_01_s04_JUST2.wav,4,330,690,360,670,0.202031216,1,390,240,0.042632408,399.6817894,0.205600518,0,0,0,0,0,0.211018916,0,1,0,26.46142578,0.619995117,112,480,2.87146E-07,1.53293E-06,16,23,73,478,2,0
holoSyst_v2T5_02_s01.wav,4,370,720,350,660,0.234724002,1,430,230,0.084848551,318.1673346,0.196548496,0,0,0,0,0,0.361482209,0,1,0,40.26187134,1.251373291,87,187,5.5407E-07,3.7565E-06,5,7,75,182,5,0
holoSyst_v2T5_02_s02.wav,4,350,700,350,650,0.294665527,1,410,230,0.091120391,304.3762716,0.080991414,0,0,0,0,0,0.309233291,0,1,0,39.89971924,1.230621338,87,188,9.20748E-07,3.01243E-06,14,10,63,185,3,0
holoSyst_v2T5_02_s03.wav,4,400,750,350,650,0.312375556,1,460,230,0.10439195,315.0262704,0.144232534,0,0,0,0,0,0.33418732,0,1,0,47.87350464,1.292144775,87,166,6.65196E-07,3.30786E-06,10,9,68,166,0,0
holoSyst_v2T5_02_s04.wav,4,370,730,360,650,0.24947659,1,430,240,0.109204154,308.9365383,0.061376597,0,0,0,0,0,0.437733074,0,1,0,50.75808716,1.272247314,92,191,7.15134E-07,2.79156E-06,12,9,71,186,5,0
holoSyst_v2T5_03_s01.wav,4,130,520,390,660,0.188044637,1,190,270,0.102811947,169.4473115,0.039344177,1,600,520,0.01918461,131.6444969,0.546742243,0.102021573,1,1,29.55511475,7.956420898,62,185,5.37213E-06,4.90327E-06,12,4,46,77,22,86
holoSyst_v2T5_03_s03.wav,4,380,760,380,710,0.259712728,1,440,260,0.10882286,167.0702821,0.039396769,1,810,600,0.014713579,141.4125991,0.419012427,0.056653283,1,0,30.1678772,7.414672852,56,212,3.85892E-06,3.62755E-06,9,3,44,86,29,97
holoSyst_v2T5_03_s04.wav,4,190,630,440,660,0.214060974,1,250,320,0.077263628,158.9789665,0.034816945,1,690,540,0.01721862,121.6783256,0.360942149,0.08043792,1,0,25.42199707,7.050354004,88,194,4.47737E-06,5.80094E-06,33,15,40,76,20,98
holoSyst_v2T5_03_s05.wav,4,150,500,350,740,0.234389648,1,210,230,0.111778595,183.2819327,0.046956719,1,580,160,0.018173896,129.420271,0.476892199,0.07753711,1,0,30.4642334,8.155303955,54,195,2.64332E-06,6.35593E-06,7,5,42,80,43,72
holoSyst_v2T5_04_s01.wav,4,470,760,290,690,0.182372589,1,530,170,0.092276918,143.1720234,0.109165209,1,880,20,0.020676416,113.9506596,0.505980196,0.113374584,1,1,14.12792969,7.177429199,29,158,2.81404E-06,4.8513E-06,1,3,25,81,64,13
holoSyst_v2T5_04_s02.wav,4,330,630,300,650,0.243260295,1,390,180,0.120401462,142.3339605,0.089539388,0,0,0,0,0,0.494949094,0,1,0,19.32211304,9.622039795,32,150,5.68644E-06,2.75878E-06,4,3,25,83,51,16
holoSyst_v2T5_05_s01.wav,4,240,630,390,610,0.080940213,1,300,140,0.063375844,110.6704033,0.018264567,1,690,490,0.050048771,123.9763899,0.782995772,0.618342472,1,1,6.960388184,20.44189453,48,94,1.29812E-05,9.57623E-06,18,17,13,22,8,64
holoSyst_v2T5_05_s02.wav,4,220,650,430,680,0.213691203,1,280,310,0.098836134,134.2298794,0.061681315,1,710,560,0.038779019,112.2295727,0.462518499,0.18147223,1,1,25.22836304,15.00457764,68,104,9.60611E-06,1.34472E-05,24,18,26,40,5,59
holoSyst_v2T5_05_s03.wav,4,250,660,410,650,0.136114248,1,310,290,0.173093575,142.1689869,0.030160149,1,720,530,0.026891468,111.1019112,1.271678596,0.197565413,1,1,44.12097168,8.517028809,51,111,7.04109E-06,1.4423E-05,8,3,40,36,14,61
holoSyst_v2T5_05_s04.wav,4,300,550,250,750,0.236509111,1,360,130,0.169437803,143.058277,0.091243998,1,1140,100,0.103256686,114.8320268,0.716411314,0.436586506,1,1,20.31634521,14.33166504,23,119,5.05219E-06,1.30931E-05,1,4,18,63,36,20
holoSyst_v2T5_05_s05.wav,4,150,510,360,700,0.121521471,1,210,240,0.144879886,153.2165276,0.026536492,1,570,20,0.013560831,165.8221898,1.192216359,0.111592054,1,1,32.62338257,8.952667236,45,130,3.03481E-06,1.02347E-05,6,1,38,65,39,26
holoSyst_v3T14_s01.wav,4,260,620,360,630,0.187176175,1,320,240,0.083631524,323.0833558,0.235879856,0,0,0,0,0,0.44680646,0,1,0,41.52676392,1.332061768,90,154,5.7131E-07,3.6429E-06,12,6,72,153,1,0
holoSyst_v3T14_s02.wav,4,330,680,350,640,0.441134203,1,390,230,0.152367205,322.8882056,0.368795776,0,0,0,0,0,0.345398757,0,1,0,72.20449829,2.028045654,87,168,5.51151E-07,3.49108E-06,11,10,66,167,1,0
holoSyst_v3T14_s03.wav,4,380,730,350,620,0.410535736,1,440,230,0.15032472,325.0624294,0.3725914,0,0,0,0,0,0.366167197,0,1,0,72.24447632,1.979766846,87,163,5.61138E-07,3.55346E-06,10,11,66,163,0,0
holoSyst_v3T14_s04.wav,4,330,690,360,630,0.411879391,1,390,240,0.153206857,320.9711555,0.377137926,0,0,0,0,0,0.371970194,0,1,0,75.40792847,1.973754883,91,147,5.598E-07,3.51224E-06,12,13,66,147,0,0
lateSyst&Click_v1T14_01_s01.wav,3,240,600,360,660,0.375440165,1,390,20,0.125178596,150.2616066,0.336034597,0,0,0,0,0,0.333418231,0,1,0,21.89227295,1.770996094,93,188,3.86765E-06,3.28174E-06,42,28,23,187,1,0
lateSyst&Click_v1T14_01_s02.wav,3,340,700,360,660,0.382952677,1,560,80,0.115457315,361.0066262,0.265605876,0,0,0,0,0,0.301492383,0,1,0,26.76690674,1.929718018,93,196,2.15171E-06,4.16585E-06,45,19,29,192,4,0
lateSyst&Click_v1T14_01_s03.wav,3,320,690,370,670,0.380224067,1,480,20,0.09020553,174.9155189,0.358534834,0,0,0,0,0,0.237243084,0,1,0,24.39431763,1.730560303,99,189,2.91339E-06,3.40288E-06,43,23,33,186,3,0
lateSyst&Click_v1T14_01_s04.wav,3,290,650,360,670,0.371528727,1,450,20,0.121438825,164.585505,0.359575263,0,0,0,0,0,0.326862543,0,1,0,22.28912354,1.864562988,90,191,3.48492E-06,3.75113E-06,46,17,27,185,6,0
lateSyst&Click_v1T14_01_s05.wav,3,320,670,350,630,0.375591702,1,460,30,0.066568604,116.9334725,0.247010362,0,0,0,0,0,0.177236619,0,1,0,22.28271484,1.620605469,88,181,4.07263E-06,4.17903E-06,36,22,30,175,6,0
lateSyst&Click_v1T14_01_s06.wav,3,330,700,370,670,0.4148025,1,490,20,0.081799605,140.1261962,0.262877248,0,0,0,0,0,0.19720133,0,1,0,19.58093262,1.915313721,95,187,2.24122E-06,4.60573E-06,47,25,23,173,14,0
lateSyst&Click_v1T14_03_s01.wav,3,120,480,360,670,0.153695577,1,280,40,0.061857574,149.199541,0.123358968,0,0,0,0,0,0.40246815,0,1,0,2.597412109,0.198608398,274,674,1.39204E-06,3.9038E-07,269,0,5,674,0,0
lateSyst&Click_v1T14_03_s02.wav,3,370,730,360,670,0.260719808,1,530,40,0.119394213,97.83444164,0.214802246,0,0,0,0,0,0.457940704,0,1,0,4.809326172,0.307769775,284,674,1.13465E-06,4.17351E-07,279,0,5,674,0,0
lateSyst&Click_v1T14_03_s03.wav,3,330,700,370,660,0.234657796,1,490,40,0.107453959,116.6541671,0.196511027,0,0,0,0,0,0.457917703,0,1,0,4.469787598,0.297027588,291,673,1.14618E-06,3.85969E-07,286,0,5,673,0,0
lateSyst&Click_v1T14_03_s04.wav,3,300,670,370,660,0.276899211,1,460,30,0.131216931,151.593444,0.216567518,0,0,0,0,0,0.473879758,0,1,0,4.459686279,0.288879395,288,685,1.30614E-06,3.81733E-07,283,0,5,685,0,0
lateSyst&Click_v1T14_04_s01.wav,3,150,510,360,670,0.111496209,1,310,30,0.049157753,122.7258396,0.084732412,0,0,0,0,0,0.440891699,0,1,0,1.652770996,0.150421143,318,780,1.00106E-06,2.69198E-07,313,0,5,780,0,0
lateSyst&Click_v1T14_04_s02.wav,3,320,680,360,670,0.214125705,1,480,30,0.071021936,122.2372313,0.13056878,0,0,0,0,0,0.331683373,0,1,0,2.407287598,0.186584473,282,706,1.06774E-06,3.98871E-07,277,1,4,706,0,0
lateSyst&Click_v1T14_04_s03.wav,3,370,730,360,670,0.192347446,1,530,30,0.069964799,133.3935769,0.112828657,0,0,0,0,0,0.363741761,0,1,0,2.409790039,0.199707031,240,617,1.26245E-06,4.47634E-07,235,0,5,617,0,0
lateSyst&Click_v1T14_04_s04.wav,3,340,700,360,670,0.164090271,1,510,30,0.068458171,163.8178655,0.109428474,0,0,0,0,0,0.417198235,0,1,0,2.419281006,0.206298828,221,581,1.47667E-06,5.41515E-07,216,0,5,581,0,0
lateSyst&Click_v1T14_04_s05.wav,3,400,760,360,670,0.156804403,1,560,40,0.057686113,139.1570464,0.109589522,0,0,0,0,0,0.3678858,0,1,0,2.412597656,0.19342041,252,620,1.30591E-06,4.5396E-07,247,0,5,620,0,0
lateSyst&Click_v2T16_s01.wav,3,290,650,360,650,0.319290721,1,440,20,0.054855482,181.8452254,0.288816647,0,0,0,0,0,0.171804186,0,1,0,21.51321411,0.104156494,145,709,1.83557E-06,4.30294E-07,101,12,32,709,0,0
lateSyst&Click_v2T16_s02.wav,3,330,680,350,650,0.322236464,1,480,20,0.090460188,150.0609685,0.246555159,0,0,0,0,0,0.280726107,0,1,0,19.73336792,0.118499756,153,713,1.61053E-06,3.46966E-07,103,19,31,712,1,0
lateSyst&Click_v2T16_s03.wav,3,350,700,350,650,0.334076267,1,500,20,0.093023167,168.2018048,0.265099759,0,0,0,0,0,0.278448895,0,1,0,20.24346924,0.371490479,142,681,1.61368E-06,6.2983E-07,98,15,29,680,0,1
lateSyst&Click_v2T16_s04_JUST2.wav,3,370,740,370,640,0.33072581,1,580,100,0.06991177,398.421657,0.245871379,0,0,0,0,0,0.211388916,0,1,0,22.22445679,0.111297607,152,677,1.68719E-06,4.59608E-07,102,19,31,677,0,0
lateSyst_v2T16_s01.wav,3,390,750,360,620,0.245099216,1,600,90,0.06822475,373.7804234,0.268759833,0,0,0,0,0,0.278355644,0,1,0,16.08377075,0.128479004,172,634,1.30895E-06,5.117E-07,131,11,30,634,0,0
lateSyst_v2T16_s02.wav,3,350,710,360,630,0.378511556,1,560,90,0.085677085,375.2824932,0.317852393,0,0,0,0,0,0.226352627,0,1,0,19.9052124,0.10925293,179,622,1.4334E-06,5.66343E-07,140,11,28,622,0,0
lateSyst_v2T16_s03.wav,3,350,710,360,600,0.357350972,1,560,90,0.089756787,374.9352932,0.359706963,0,0,0,0,0,0.251172639,0,1,0,21.35443115,0.147949219,156,630,1.24076E-06,4.53544E-07,115,13,28,630,0,0
midSyst_v2T18_s01.wav,2,200,550,350,620,0.41400494,1,260,30,0.132689209,126.01594,0.352480333,0,0,0,0,0,0.320501511,0,1,0,21.29730225,0.165100098,81,648,2.87496E-06,3.87929E-07,32,30,19,648,0,0
midSyst_v2T18_s02.wav,2,380,730,350,640,0.527711538,1,490,90,0.092609468,282.9466538,0.32684455,0,0,0,0,0,0.175492597,0,1,0,24.76062012,0.205413818,79,709,1.46633E-06,4.89988E-07,32,25,22,708,1,0
midSyst_v2T18_s03.wav,2,350,680,330,700,0.465595059,1,420,150,0.063019531,255.958287,0.085760329,1,1310,10,0.155478126,104.9630507,0.135352663,0.333934226,1,1,17.85113525,2.360046387,73,722,2.48878E-06,4.9344E-07,30,25,18,720,0,2
midSyst_v2T18_s04.wav,2,340,690,350,640,0.425629595,1,400,20,0.129249731,114.6751525,0.344394633,0,0,0,0,0,0.303667162,0,1,0,23.0975647,0.4715271,76,664,3.14557E-06,1.09241E-06,30,22,24,657,7,0
midSyst_v2T28_01_s01.wav,2,190,540,350,670,0.204348755,1,250,250,0.110124183,159.5062842,0.112864685,1,1050,100,0.128254096,142.0897861,0.538903127,0.627623572,1,1,28.60891724,10.96466064,51,572,4.95362E-06,1.56569E-06,7,7,37,554,2,16
midSyst_v2T28_01_s02.wav,2,360,730,370,570,0.298686659,1,420,250,0.149791498,169.4443353,0.218734182,0,0,0,0,0,0.501500463,0,1,0,40.69989014,0.279388428,54,564,2.21331E-06,6.29575E-07,10,6,38,563,1,0
midSyst_v2T28_01_s03.wav,2,340,700,360,640,0.291006673,1,400,260,0.155779479,157.1825599,0.262924533,0,0,0,0,0,0.535312395,0,1,0,39.8782959,0.093658447,57,693,5.70776E-06,3.24282E-07,13,2,42,693,0,0
midSyst_v2T28_02_s01.wav,2,160,450,290,390,0.070597076,1,220,200,0.016623308,168.3902144,0.125805969,0,0,0,0,0,0.235467375,0,1,0,3.600067139,0.057281494,46,396,3.75556E-06,3.27093E-07,7,8,31,396,0,0
midSyst_v2T28_02_s02.wav,2,210,490,280,390,0.129283549,1,270,160,0.020343032,174.7397407,0.100103929,0,0,0,0,0,0.157352051,0,1,0,3.9559021,0.101928711,46,407,2.7624E-06,5.15769E-07,15,10,21,406,1,0
midSyst_v2T28_02_s03.wav,2,230,430,200,460,0.04353458,1,290,110,0.018178714,178.2722107,0.102686632,1,810,20,0.090456249,135.2282256,0.417569524,2.077802278,1,1,2.272338867,2.401123047,29,426,3.37022E-06,9.214E-07,4,9,16,421,2,3
midSyst_v2T28_02_s05.wav,2,160,450,290,390,0.131569112,1,210,170,0.02427906,158.8568573,0.121417372,0,0,0,0,0,0.184534649,0,1,0,4.466064453,0.069946289,45,382,3.76032E-06,3.75861E-07,8,14,23,382,0,0
midSyst_v2T28_02_s06.wav,2,210,490,280,390,0.122437727,1,260,160,0.022858961,164.8657392,0.099394752,0,0,0,0,0,0.186698668,0,1,0,4.115814209,0.093658447,47,415,3.00215E-06,5.20698E-07,16,9,22,414,1,0
midSyst_v2T29_s01.wav,2,150,440,290,400,0.098846944,1,200,200,0.021479828,158.245518,0.13211046,0,0,0,0,0,0.217303916,0,1,0,4.389251709,0.327423096,39,109,3.61287E-06,3.3553E-06,5,8,26,108,1,0
midSyst_v2T29_s02.wav,2,220,500,280,410,0.368745931,1,280,160,0.057654543,158.2942239,0.243805406,0,0,0,0,0,0.156353027,0,1,0,9.899169922,0.818054199,41,93,2.64466E-06,3.16429E-06,7,17,17,90,3,0
midSyst_v2T29_s03.wav,2,170,440,270,400,0.177206557,1,230,160,0.072580379,155.4963402,0.252237295,0,0,0,0,0,0.409580663,0,1,0,11.86538696,0.816864014,33,102,5.26882E-06,3.14259E-06,2,7,24,102,0,0
midSyst_v2T29_s04.wav,2,230,520,290,370,0.394518094,1,270,190,0.061362718,153.1212448,0.279910567,0,0,0,0,0,0.155538411,0,1,0,11.59655762,0.944030762,46,100,3.46316E-06,2.44406E-06,13,14,19,98,1,1
midSyst_v2T29_s05.wav,2,210,500,290,410,0.360204569,1,270,190,0.05938945,154.7166159,0.254378933,0,0,0,0,0,0.164877004,0,1,0,11.3210144,0.753112793,37,102,3.94012E-06,3.19404E-06,3,15,19,101,1,0
midSyst_v2T29_s06.wav,2,180,460,280,410,0.337012431,1,240,160,0.056973271,158.5266126,0.253889245,0,0,0,0,0,0.169053914,0,1,0,9.857666016,0.793670654,41,95,2.74722E-06,3.78492E-06,7,18,16,92,3,0
