fileName,Label,S1@(ms),S2@(ms),systole,diastole,S1(ABV),syst_mur(0/1),smur_begin,syst_dur,syst_amp,syst_freq,S2(ABV),diast_mur(0/1),dmur_begin,diast_dur,diast_amp,diast_freq
syst&diast_s24.wav,3,300,480,180,550,0.452778839,1,360,60,0.076052588,192.5013781,0.089480208,0,0,0,0,0
syst&diast_s25.wav,3,290,480,190,540,0.466745599,1,350,70,0.058044781,172.7826829,0.071995386,0,0,0,0,0
syst&diast_s26.wav,3,210,400,190,540,0.450270545,1,270,70,0.113079748,170.4884529,0.108020065,0,0,0,0,0
syst&diast_s28.wav,3,240,390,150,570,0.476143559,1,300,30,0.078887932,163.3952044,0.190905343,0,0,0,0,0
healthy3_s01.wav,0,310,650,340,530,0.430461812,0,0,0,0,0,0.414301414,0,0,0,0,0
healthy3_s02.wav,0,280,610,330,530,0.367913733,0,0,0,0,0,0.472175686,0,0,0,0,0
healthy3_s03.wav,0,230,560,330,600,0.432592995,0,0,0,0,0,0.43423515,0,0,0,0,0
healthy3_s04.wav,0,260,600,340,530,0.409813962,0,0,0,0,0,0.458649244,0,0,0,0,0
healthy3_s05.wav,0,250,580,330,530,0.376737709,0,0,0,0,0,0.500488214,0,0,0,0,0
healthy3_s06.wav,0,220,530,310,550,0.376412356,0,0,0,0,0,0.457250869,0,0,0,0,0
healthy3_s07.wav,0,230,550,320,530,0.365621086,0,0,0,0,0,0.47211855,0,0,0,0,0
healthy3_s08.wav,0,320,630,310,550,0.360112634,0,0,0,0,0,0.462564085,0,0,0,0,0
healthy3_s09.wav,0,220,530,310,550,0.419681248,0,0,0,0,0,0.415453479,0,0,0,0,0
healthy3_s10.wav,0,210,540,330,610,0.399540895,0,0,0,0,0,0.360807395,0,0,0,0,0
healthy3_s11.wav,0,250,580,330,530,0.388296411,0,0,0,0,0,0.470535376,0,0,0,0,0
healthy3_s12.wav,0,240,570,330,530,0.439110005,0,0,0,0,0,0.416906787,0,0,0,0,0
healthy3_s13.wav,0,240,580,340,530,0.391149048,0,0,0,0,0,0.480460569,0,0,0,0,0
healthy3_s14.wav,0,250,580,330,530,0.392850206,0,0,0,0,0,0.496295328,0,0,0,0,0
healthy3_s15.wav,0,230,540,310,550,0.380641454,0,0,0,0,0,0.434090865,0,0,0,0,0
healthy3_s16.wav,0,220,540,320,530,0.357499637,0,0,0,0,0,0.489254645,0,0,0,0,0
healthy3_s17.wav,0,250,580,330,620,0.377213907,0,0,0,0,0,0.497490494,0,0,0,0,0
healthy3_s18.wav,0,230,550,320,540,0.422266579,0,0,0,0,0,0.411925852,0,0,0,0,0
healthy3_s19.wav,0,240,560,320,550,0.383108706,0,0,0,0,0,0.476292093,0,0,0,0,0
healthy3_s20.wav,0,240,570,330,530,0.411735264,0,0,0,0,0,0.464873276,0,0,0,0,0
healthy3_s21.wav,0,180,510,330,530,0.43946472,0,0,0,0,0,0.402516329,0,0,0,0,0
healthy3_s22.wav,0,300,640,340,530,0.376071824,0,0,0,0,0,0.492332163,0,0,0,0,0
healthy3_s23.wav,0,260,590,330,530,0.408382549,0,0,0,0,0,0.486988423,0,0,0,0,0
midSyst_T11_s01.wav,1,450,700,250,480,0.230472321,1,510,130,0.031018787,151.9983758,0.076697463,1,1130,20,0.03340556,157.5600019
midSyst_T11_s02.wav,1,270,500,230,460,0.219889655,1,330,110,0.044954411,142.3498987,0.178316976,0,0,0,0,0
midSyst_T11_s03.wav,1,210,450,240,440,0.182404155,1,270,130,0.032895904,128.3641017,0.210218439,0,0,0,0,0
midSyst_T11_s04.wav,1,180,440,260,470,0.167358963,1,240,120,0.020516938,126.7505065,0.151637266,0,0,0,0,0
midSyst_T11_s05.wav,1,210,470,260,450,0.198586102,1,270,140,0.037585277,125.3793148,0.223841613,0,0,0,0,0
midSyst_T11_s06.wav,1,210,480,270,490,0.220982995,1,270,150,0.028556236,138.937059,0.066101019,1,920,20,0.022635432,137.6081259
midSyst_T11_s07.wav,1,210,440,230,450,0.18182707,1,270,110,0.037614587,131.8106993,0.119598908,0,0,0,0,0
midSyst_T11_s08.wav,1,140,370,230,440,0.168638787,1,200,120,0.027370531,135.9322153,0.159994585,0,0,0,0,0
midSyst_T11_s09.wav,1,270,520,250,490,0.207681233,1,330,140,0.023727817,123.4875943,0.156561021,0,0,0,0,0
midSyst_T11_s10.wav,1,200,460,260,440,0.216388573,1,260,150,0.039669678,136.2194425,0.226770892,0,0,0,0,0
midSyst_T11_s11.wav,1,170,400,230,460,0.265687435,1,230,110,0.046607207,138.7967161,0.157925477,1,820,10,0.023260508,130.2621649
midSyst_T11_s12.wav,1,210,450,240,440,0.124848441,1,270,140,0.031796178,140.0067772,0.216611023,1,850,10,0.01886895,161.9556507
midSyst_T11_s13.wav,1,230,480,250,480,0.163166761,1,290,120,0.01949727,137.5817647,0.139333098,0,0,0,0,0
midSyst_T11_s14.wav,1,200,450,250,460,0.23341831,1,250,140,0.038642708,126.6491661,0.183865483,0,0,0,0,0
earlyDiast_v3T10_s02.wav,2,120,470,350,660,0.271511078,0,0,0,0,0,0.356658037,1,530,370,0.228926546,126.0557304
earlyDiast_v3T10_s03.wav,2,100,450,350,650,0.266843126,0,0,0,0,0,0.339298096,1,510,360,0.224145647,122.1817474
earlyDiast_v3T10_s04.wav,2,130,480,350,670,0.30853302,0,0,0,0,0,0.381259969,1,540,370,0.231559749,125.3939158
earlyDiast_v3T10_s05.wav,2,130,480,350,650,0.262601725,0,0,0,0,0,0.334681193,1,540,360,0.224238984,122.204353
earlyDmidS_v3T24_s01.wav,2,180,530,350,650,0.137126872,1,240,250,0.094164279,176.6793361,0.282851969,0,0,0,0,0
earlyDmidS_v3T24_s02.wav,2,250,570,320,690,0.336596629,1,320,180,0.102398578,192.2695648,0.247320557,1,1180,30,0.107387839,153.7260175
earlyDmidS_v3T24_s03.wav,2,300,680,380,610,0.318956502,1,340,200,0.097802702,172.9682692,0.08901062,1,740,100,0.035449063,351.9113872
earlyDmidS_v3T24_s04.wav,2,260,660,400,600,0.306899329,1,320,200,0.091449989,185.0842291,0.08010493,1,720,90,0.030551475,378.0479392
earlySyst_v2T14_s01.wav,1,400,760,360,690,0.240978326,1,460,160,0.040393029,396.3192377,0.201879272,0,0,0,0,0
earlySyst_v2T14_s02.wav,1,330,690,360,660,0.276202901,1,390,140,0.04631807,377.2115138,0.150435588,0,0,0,0,0
earlySyst_v2T14_s03.wav,1,340,700,360,660,0.301676907,1,400,150,0.0470636,391.7914263,0.225058933,0,0,0,0,0
earlySyst_v2T14_s04.wav,1,380,740,360,650,0.342900255,1,440,170,0.04477808,387.9229436,0.203056437,0,0,0,0,0
healthy1_s01.wav,0,330,620,290,500,0.462612308,0,0,0,0,0,0.128775619,1,680,20,0.017724729,29.85585149
healthy1_s02.wav,0,250,550,300,500,0.555754325,0,0,0,0,0,0.125526675,1,610,20,0.018950903,16.68789404
healthy1_s03.wav,0,230,550,320,500,0.458313948,0,0,0,0,0,0.142447757,0,0,0,0,0
healthy1_s04.wav,0,220,510,290,500,0.487383913,0,0,0,0,0,0.126732687,1,570,20,0.01791914,31.22715276
healthy1_s05.wav,0,230,530,300,500,0.558709362,0,0,0,0,0,0.122565499,1,590,20,0.019113682,16.78520426
healthy1_s06.wav,0,220,530,310,500,0.445115278,0,0,0,0,0,0.141775868,0,0,0,0,0
healthy1_s07.wav,0,260,550,290,500,0.490283861,0,0,0,0,0,0.119583591,1,610,20,0.018159771,24.72293005
healthy1_s08.wav,0,230,530,300,500,0.541389138,0,0,0,0,0,0.129738275,1,590,20,0.018482333,16.28594251
healthy1_s09.wav,0,220,530,310,500,0.466973564,0,0,0,0,0,0.137629464,0,0,0,0,0
healthy1_s10.wav,0,260,580,320,490,0.503234681,0,0,0,0,0,0.125629719,0,0,0,0,0
healthy_v1T3_s01.wav,0,190,500,310,520,0.220057797,1,260,60,0.021520952,127.3295109,0.351097514,1,850,30,0.025886972,104.6432557
healthy_v1T3_s02.wav,0,240,550,310,500,0.216123861,0,0,0,0,0,0.320731812,1,830,20,0.035160647,82.9546377
healthy_v1T3_s03.wav,0,260,580,320,510,0.359624634,1,320,20,0.042286292,89.253742,0.365511407,0,0,0,0,0
healthy_v1T3_s04.wav,0,280,590,310,500,0.332428996,1,340,30,0.061318995,105.0044407,0.375773248,1,860,20,0.028248489,91.9206492
healthy_v1T3_s05.wav,0,280,600,320,490,0.370359039,1,480,50,0.030773606,95.81247603,0.366506755,1,860,20,0.032990887,119.5016122
holoSyst_v2T13_s01.wav,1,240,570,330,560,0.16756446,1,300,210,0.086262076,194.2526399,0.130748664,1,630,20,0.02362199,91.32305191
holoSyst_v2T13_s02.wav,1,280,600,320,590,0.239206526,1,340,200,0.101128471,170.556901,0.429647488,1,630,60,0.036224402,111.4758849
holoSyst_v2T13_s03.wav,1,340,670,330,580,0.201737671,1,400,210,0.10695447,191.7054256,0.170237223,1,730,20,0.028197033,102.4277755
holoSyst_v2T13_s04.wav,1,260,580,320,590,0.243979017,1,320,200,0.106234343,167.8151767,0.445229153,1,650,20,0.037216119,105.1992587
holoSyst_v2T5_01_s01.wav,1,500,860,360,660,0.209408569,1,560,240,0.053384236,385.4073583,0.149004873,0,0,0,0,0
holoSyst_v2T5_01_s02.wav,1,340,700,360,650,0.229300334,1,400,240,0.065098865,392.4064149,0.045315145,0,0,0,0,0
holoSyst_v2T5_01_s03.wav,1,350,700,350,650,0.227724915,1,410,230,0.048393753,394.83249,0.16722463,0,0,0,0,0
holoSyst_v2T5_01_s04_JUST2.wav,1,330,690,360,670,0.202031216,1,390,240,0.042632408,399.6817894,0.205600518,0,0,0,0,0
holoSyst_v2T5_02_s01.wav,1,370,720,350,660,0.234724002,1,430,230,0.084848551,318.1673346,0.196548496,0,0,0,0,0
holoSyst_v2T5_02_s02.wav,1,350,700,350,650,0.294665527,1,410,230,0.091120391,304.3762716,0.080991414,0,0,0,0,0
holoSyst_v2T5_02_s03.wav,1,400,750,350,650,0.312375556,1,460,230,0.10439195,315.0262704,0.144232534,0,0,0,0,0
holoSyst_v2T5_02_s04.wav,1,370,730,360,650,0.24947659,1,430,240,0.109204154,308.9365383,0.061376597,0,0,0,0,0
holoSyst_v2T5_03_s01.wav,1,130,520,390,660,0.188044637,1,190,270,0.102811947,169.4473115,0.039344177,1,600,520,0.01918461,131.6444969
holoSyst_v2T5_03_s03.wav,1,380,760,380,710,0.259712728,1,440,260,0.10882286,167.0702821,0.039396769,1,810,600,0.014713579,141.4125991
holoSyst_v2T5_03_s04.wav,1,190,630,440,660,0.214060974,1,250,320,0.077263628,158.9789665,0.034816945,1,690,540,0.01721862,121.6783256
holoSyst_v2T5_03_s05.wav,1,150,500,350,740,0.234389648,1,210,230,0.111778595,183.2819327,0.046956719,1,580,160,0.018173896,129.420271
holoSyst_v2T5_04_s01.wav,1,470,760,290,690,0.182372589,1,530,170,0.092276918,143.1720234,0.109165209,1,880,20,0.020676416,113.9506596
holoSyst_v2T5_04_s02.wav,1,330,630,300,650,0.243260295,1,390,180,0.120401462,142.3339605,0.089539388,0,0,0,0,0
holoSyst_v2T5_05_s01.wav,1,240,630,390,610,0.080940213,1,300,140,0.063375844,110.6704033,0.018264567,1,690,490,0.050048771,123.9763899
holoSyst_v2T5_05_s02.wav,1,220,650,430,680,0.213691203,1,280,310,0.098836134,134.2298794,0.061681315,1,710,560,0.038779019,112.2295727
holoSyst_v2T5_05_s03.wav,1,250,660,410,650,0.136114248,1,310,290,0.173093575,142.1689869,0.030160149,1,720,530,0.026891468,111.1019112
holoSyst_v2T5_05_s04.wav,1,300,550,250,750,0.236509111,1,360,130,0.169437803,143.058277,0.091243998,1,1140,100,0.103256686,114.8320268
holoSyst_v2T5_05_s05.wav,1,150,510,360,700,0.121521471,1,210,240,0.144879886,153.2165276,0.026536492,1,570,20,0.013560831,165.8221898
holoSyst_v3T14_s01.wav,1,260,620,360,630,0.187176175,1,320,240,0.083631524,323.0833558,0.235879856,0,0,0,0,0
holoSyst_v3T14_s02.wav,1,330,680,350,640,0.441134203,1,390,230,0.152367205,322.8882056,0.368795776,0,0,0,0,0
holoSyst_v3T14_s03.wav,1,380,730,350,620,0.410535736,1,440,230,0.15032472,325.0624294,0.3725914,0,0,0,0,0
holoSyst_v3T14_s04.wav,1,330,690,360,630,0.411879391,1,390,240,0.153206857,320.9711555,0.377137926,0,0,0,0,0
lateSyst&Click_v1T14_01_s01.wav,1,240,600,360,660,0.375440165,1,390,20,0.125178596,150.2616066,0.336034597,0,0,0,0,0
lateSyst&Click_v1T14_01_s02.wav,1,340,700,360,660,0.382952677,1,560,80,0.115457315,361.0066262,0.265605876,0,0,0,0,0
lateSyst&Click_v1T14_01_s03.wav,1,320,690,370,670,0.380224067,1,480,20,0.09020553,174.9155189,0.358534834,0,0,0,0,0
lateSyst&Click_v1T14_01_s04.wav,1,290,650,360,670,0.371528727,1,450,20,0.121438825,164.585505,0.359575263,0,0,0,0,0
lateSyst&Click_v1T14_01_s05.wav,1,320,670,350,630,0.375591702,1,460,30,0.066568604,116.9334725,0.247010362,0,0,0,0,0
lateSyst&Click_v1T14_01_s06.wav,1,330,700,370,670,0.4148025,1,490,20,0.081799605,140.1261962,0.262877248,0,0,0,0,0
lateSyst&Click_v1T14_03_s01.wav,1,120,480,360,670,0.153695577,1,280,40,0.061857574,149.199541,0.123358968,0,0,0,0,0
lateSyst&Click_v1T14_03_s02.wav,1,370,730,360,670,0.260719808,1,530,40,0.119394213,97.83444164,0.214802246,0,0,0,0,0
lateSyst&Click_v1T14_03_s03.wav,1,330,700,370,660,0.234657796,1,490,40,0.107453959,116.6541671,0.196511027,0,0,0,0,0
lateSyst&Click_v1T14_03_s04.wav,1,300,670,370,660,0.276899211,1,460,30,0.131216931,151.593444,0.216567518,0,0,0,0,0
lateSyst&Click_v1T14_04_s01.wav,1,150,510,360,670,0.111496209,1,310,30,0.049157753,122.7258396,0.084732412,0,0,0,0,0
lateSyst&Click_v1T14_04_s02.wav,1,320,680,360,670,0.214125705,1,480,30,0.071021936,122.2372313,0.13056878,0,0,0,0,0
lateSyst&Click_v1T14_04_s03.wav,1,370,730,360,670,0.192347446,1,530,30,0.069964799,133.3935769,0.112828657,0,0,0,0,0
lateSyst&Click_v1T14_04_s04.wav,1,340,700,360,670,0.164090271,1,510,30,0.068458171,163.8178655,0.109428474,0,0,0,0,0
lateSyst&Click_v1T14_04_s05.wav,1,400,760,360,670,0.156804403,1,560,40,0.057686113,139.1570464,0.109589522,0,0,0,0,0
lateSyst&Click_v2T16_s01.wav,1,290,650,360,650,0.319290721,1,440,20,0.054855482,181.8452254,0.288816647,0,0,0,0,0
lateSyst&Click_v2T16_s02.wav,1,330,680,350,650,0.322236464,1,480,20,0.090460188,150.0609685,0.246555159,0,0,0,0,0
lateSyst&Click_v2T16_s03.wav,1,350,700,350,650,0.334076267,1,500,20,0.093023167,168.2018048,0.265099759,0,0,0,0,0
lateSyst&Click_v2T16_s04_JUST2.wav,1,370,740,370,640,0.33072581,1,580,100,0.06991177,398.421657,0.245871379,0,0,0,0,0
lateSyst_v2T16_s01.wav,1,390,750,360,620,0.245099216,1,600,90,0.06822475,373.7804234,0.268759833,0,0,0,0,0
lateSyst_v2T16_s02.wav,1,350,710,360,630,0.378511556,1,560,90,0.085677085,375.2824932,0.317852393,0,0,0,0,0
lateSyst_v2T16_s03.wav,1,350,710,360,600,0.357350972,1,560,90,0.089756787,374.9352932,0.359706963,0,0,0,0,0
midDiast_v3T11_s02.wav,2,140,510,370,690,0.297179396,0,0,0,0,0,0.086864488,1,610,310,0.087938975,119.4270297
midDiast_v3T11_s03.wav,2,120,490,370,690,0.307966359,0,0,0,0,0,0.106917216,1,600,360,0.122479459,111.6475176
midDiast_v3T11_s04.wav,2,90,460,370,700,0.264681193,0,0,0,0,0,0.178163028,1,560,410,0.091479665,119.4013575
midDiast_v3T15_s01.wav,2,90,440,350,610,0.257368876,0,0,0,0,0,0.079909465,1,490,40,0.061479747,139.2855506
midDiast_v3T15_s02.wav,2,140,480,340,610,0.389396701,0,0,0,0,0,0.088375109,1,540,30,0.086174778,132.380962
midDiast_v3T15_s03.wav,2,130,480,350,610,0.380760023,0,0,0,0,0,0.087339952,1,530,30,0.083687303,133.1370141
midSyst&Diast_v2T19_s01.wav,3,360,660,300,580,0.482343275,1,410,140,0.08055451,112.250986,0.524491119,0,0,0,0,0
midSyst&Diast_v2T19_s02.wav,3,300,620,320,600,0.43588384,1,360,180,0.073760837,104.2799742,0.228612501,1,1140,50,0.077630649,80.0089625
midSyst&Diast_v2T19_s03.wav,3,310,610,300,540,0.271416117,1,370,180,0.052657238,97.90665699,0.050818549,1,670,20,0.025311969,118.5662982
midSyst&Diast_v2T19_s04.wav,3,280,550,270,510,0.246927185,1,330,160,0.055805131,89.61808593,0.361048584,1,600,20,0.032590705,103.4221675
midSyst&Diast_v2T19_s05.wav,3,240,530,290,520,0.39263248,1,300,120,0.052112742,105.7905313,0.133174099,0,0,0,0,0
midSyst_v2T18_s01.wav,1,200,550,350,620,0.41400494,1,260,30,0.132689209,126.01594,0.352480333,0,0,0,0,0
midSyst_v2T18_s02.wav,1,380,730,350,640,0.527711538,1,490,90,0.092609468,282.9466538,0.32684455,0,0,0,0,0
midSyst_v2T18_s03.wav,1,350,680,330,700,0.465595059,1,420,150,0.063019531,255.958287,0.085760329,1,1310,10,0.155478126,104.9630507
midSyst_v2T18_s04.wav,1,340,690,350,640,0.425629595,1,400,20,0.129249731,114.6751525,0.344394633,0,0,0,0,0
midSyst_v2T28_01_s01.wav,1,190,540,350,670,0.204348755,1,250,250,0.110124183,159.5062842,0.112864685,1,1050,100,0.128254096,142.0897861
midSyst_v2T28_01_s02.wav,1,360,730,370,570,0.298686659,1,420,250,0.149791498,169.4443353,0.218734182,0,0,0,0,0
midSyst_v2T28_01_s03.wav,1,340,700,360,640,0.291006673,1,400,260,0.155779479,157.1825599,0.262924533,0,0,0,0,0
midSyst_v2T28_02_s01.wav,1,160,450,290,390,0.070597076,1,220,200,0.016623308,168.3902144,0.125805969,0,0,0,0,0
midSyst_v2T28_02_s02.wav,1,210,490,280,390,0.129283549,1,270,160,0.020343032,174.7397407,0.100103929,0,0,0,0,0
midSyst_v2T28_02_s03.wav,1,230,430,200,460,0.04353458,1,290,110,0.018178714,178.2722107,0.102686632,1,810,20,0.090456249,135.2282256
midSyst_v2T28_02_s05.wav,1,160,450,290,390,0.131569112,1,210,170,0.02427906,158.8568573,0.121417372,0,0,0,0,0
midSyst_v2T28_02_s06.wav,1,210,490,280,390,0.122437727,1,260,160,0.022858961,164.8657392,0.099394752,0,0,0,0,0
midSyst_v2T29_s01.wav,1,150,440,290,400,0.098846944,1,200,200,0.021479828,158.245518,0.13211046,0,0,0,0,0
midSyst_v2T29_s02.wav,1,220,500,280,410,0.368745931,1,280,160,0.057654543,158.2942239,0.243805406,0,0,0,0,0
midSyst_v2T29_s03.wav,1,170,440,270,400,0.177206557,1,230,160,0.072580379,155.4963402,0.252237295,0,0,0,0,0
midSyst_v2T29_s04.wav,1,230,520,290,370,0.394518094,1,270,190,0.061362718,153.1212448,0.279910567,0,0,0,0,0
midSyst_v2T29_s05.wav,1,210,500,290,410,0.360204569,1,270,190,0.05938945,154.7166159,0.254378933,0,0,0,0,0
midSyst_v2T29_s06.wav,1,180,460,280,410,0.337012431,1,240,160,0.056973271,158.5266126,0.253889245,0,0,0,0,0
midSyst_v3T17_01_s01.wav,1,300,640,340,600,0.060056458,1,360,220,0.019558554,316.7069187,0.071291267,1,740,50,0.024558688,102.9186806
midSyst_v3T17_01_s02.wav,1,250,600,350,600,0.069008891,1,310,230,0.02107941,319.3623516,0.091315918,1,710,40,0.029162896,107.5326294
midSyst_v3T17_01_s03.wav,1,320,630,310,530,0.096786448,1,380,190,0.022003961,316.4392802,0.082813059,1,730,50,0.023207615,107.5722348
midSyst_v3T17_01_s04.wav,1,250,610,360,610,0.073438517,1,310,240,0.021182649,316.1403302,0.083517575,1,710,50,0.023035996,102.541968
midSyst_v3T17_01_s05.wav,1,270,610,340,600,0.069700724,1,330,220,0.021476193,318.2311621,0.084100749,1,710,50,0.02542572,107.7281756
midSyst_v3T17_02_s01.wav,1,380,830,450,780,0.120777978,1,440,330,0.058544985,268.1139891,0.045020989,0,0,0,0,0
midSyst_v3T17_02_s02.wav,1,380,830,450,770,0.129836205,1,440,330,0.060873672,269.1028251,0.04395718,0,0,0,0,0
midSyst_v3T17_02_s03_JUST2.wav,1,430,880,450,780,0.132727119,1,490,330,0.060642997,268.9696078,0.044902445,0,0,0,0,0
midSyst_v3T19_s01.wav,1,380,740,360,660,0.197224223,1,450,240,0.102869916,274.0723509,0.256564314,0,0,0,0,0
midSyst_v3T19_s02.wav,1,380,740,360,660,0.353969014,1,450,220,0.171008217,281.2074262,0.36391883,0,0,0,0,0
midSyst_v3T19_s03.wav,1,350,700,350,620,0.311054484,1,410,230,0.150079012,285.6855572,0.373213331,0,0,0,0,0
midSyst_v3T19_s04.wav,1,390,750,360,650,0.327080231,1,450,220,0.150648423,277.4005481,0.339741923,0,0,0,0,0
midSyst_v3T19_s05_JUST2.wav,1,360,710,350,660,0.335414344,1,430,210,0.139018519,286.4463363,0.381985389,0,0,0,0,0
midSyts_v3T21_01_s01.wav,1,340,710,370,630,0.167116292,1,420,230,0.056554349,139.2478977,0.161067047,0,0,0,0,0
midSyts_v3T21_01_s02.wav,1,300,700,400,600,0.302838643,1,410,230,0.087056476,136.7576848,0.236033546,0,0,0,0,0
midSyts_v3T21_01_s03.wav,1,300,710,410,620,0.253848351,1,410,240,0.084127407,143.4388589,0.218700612,0,0,0,0,0
midSyts_v3T21_01_s04.wav,1,320,710,390,610,0.334812266,1,410,50,0.165292144,134.0127118,0.239891561,0,0,0,0,0
midSyts_v3T21_01_s05_JUST2.wav,1,330,740,410,630,0.322896389,1,450,230,0.090080107,138.2465114,0.229982368,0,0,0,0,0
midSyts_v3T21_02_s01.wav,1,350,750,400,570,0.162534383,1,430,70,0.084364257,132.7030819,0.290970052,0,0,0,0,0
midSyts_v3T21_02_s02.wav,1,280,670,390,580,0.184473674,1,390,240,0.057550311,136.7545531,0.216380056,0,0,0,0,0
midSyts_v3T21_02_s03.wav,1,370,770,400,610,0.197693108,1,490,90,0.074814255,127.2549843,0.274390157,0,0,0,0,0
midSyts_v3T21_02_s04.wav,1,340,730,390,610,0.155791423,1,450,220,0.058826532,140.1071515,0.243250597,0,0,0,0,0
midSyts_v3T21_02_s05.wav,1,330,730,400,570,0.188309597,1,410,260,0.053751293,140.7057607,0.341781616,0,0,0,0,0
normal-v1T10-s01.wav,0,420,780,360,630,0.269491035,0,0,0,0,0,0.340703396,1,840,20,0.057541933,109.611732
normal-v1T10-s02.wav,0,300,660,360,620,0.306555023,0,0,0,0,0,0.395577426,1,720,20,0.102749442,143.2070286
normal-v1T10-s03.wav,0,260,620,360,630,0.307531806,0,0,0,0,0,0.405211639,1,680,40,0.141295892,123.2553268
normal-v1T10-s04.wav,0,220,590,370,620,0.325775248,0,0,0,0,0,0.376020508,1,650,20,0.14828693,131.2991914
normal-v1T10-s05.wav,0,210,560,350,630,0.299768575,0,0,0,0,0,0.405233358,0,0,0,0,0
normal-v1T10-s06.wav,0,170,530,360,630,0.296092224,0,0,0,0,0,0.379455736,1,590,20,0.067055975,128.5961689
normal-v1T10-s07.wav,0,110,470,360,640,0.300474141,0,0,0,0,0,0.384611426,1,530,30,0.15954177,122.4295519
normal-v1T401-s01.wav,0,310,660,350,480,0.04450943,0,0,0,0,0,0.026656087,0,0,0,0,0
normal-v1T401-s02.wav,0,260,610,350,480,0.044866604,0,0,0,0,0,0.037144979,0,0,0,0,0
normal-v1T401-s03.wav,0,320,660,340,490,0.041811727,0,0,0,0,0,0.03130344,0,0,0,0,0
normal-v1T401-s04.wav,0,180,530,350,480,0.047499084,0,0,0,0,0,0.030169017,0,0,0,0,0
normal-v1T402-s01.wav,0,200,510,310,500,0.025890096,1,420,30,0.016946564,90.01244019,0.147038778,0,0,0,0,0
normal-v1T402-s02.wav,0,390,700,310,500,0.040926361,1,610,30,0.024508913,98.53938719,0.228632677,0,0,0,0,0
normal-v1T402-s04.wav,0,380,710,330,540,0.060930888,1,640,10,0.01639523,90.91048699,0.141669057,0,0,0,0,0
normal-v1T402-s05.wav,0,340,670,330,490,0.057888404,1,400,20,0.009092142,97.55193347,0.215130446,0,0,0,0,0
normal-v1T403-s01.wav,0,250,570,320,460,0.291135186,1,310,50,0.015576421,91.85876452,0.061870287,0,0,0,0,0
normal-v1T403-s02.wav,0,310,640,330,460,0.298185306,1,370,60,0.027575231,74.69862353,0.047247111,0,0,0,0,0
normal-v1T403-s03.wav,0,280,610,330,450,0.346720378,1,340,50,0.015585245,102.3447606,0.062410787,0,0,0,0,0
normal-v1T403-s04.wav,0,320,650,330,460,0.252733426,1,380,60,0.028900677,76.80222849,0.057812602,0,0,0,0,0
normal-v1T403-s05.wav,0,190,520,330,450,0.322156779,1,250,50,0.016475293,103.0333153,0.070442166,0,0,0,0,0
normal-v1T404-s01.wav,0,80,400,320,460,0.221662055,1,140,40,0.013261936,93.82132746,0.052604438,0,0,0,0,0
normal-v1T404-s02.wav,0,250,570,320,460,0.368089108,1,310,40,0.019903425,95.83307981,0.073780178,0,0,0,0,0
normal-v1T404-s03.wav,0,310,640,330,450,0.33837816,1,370,50,0.0226446,112.3347724,0.076601715,0,0,0,0,0
normal-v1T404-s04.wav,0,260,590,330,450,0.462784288,1,320,40,0.020913211,111.6936686,0.076011556,0,0,0,0,0
normal-v1T404-s05.wav,0,400,730,330,460,0.350430603,1,460,50,0.042429917,78.88557575,0.073366292,0,0,0,0,0
